"person","birthDate","deathDate","personName"
"http://www.vondel.humanities.uva.nl/ecartico/persons/9267","1626-06-07","http://www.vondel.humanities.uva.nl/ecartico/persons/9267#deathdate","Maria Elsevier"
"http://www.vondel.humanities.uva.nl/ecartico/persons/9276","1622-11-20","1689-08-24","Carel Quina"
"http://www.vondel.humanities.uva.nl/ecartico/persons/9277","1637-10-19","1708-11-16","Abraham Quina"
"http://www.vondel.humanities.uva.nl/ecartico/persons/9292","1626-07-16","http://www.vondel.humanities.uva.nl/ecartico/persons/9292#deathdate","Johannes Dusart"
"http://www.vondel.humanities.uva.nl/ecartico/persons/9293","1627-12-08","http://www.vondel.humanities.uva.nl/ecartico/persons/9293#deathdate","Catharina Brouwer"
"http://www.vondel.humanities.uva.nl/ecartico/persons/9361","1651","http://www.vondel.humanities.uva.nl/ecartico/persons/9361#deathdate","Gerrit van Grootvelt"
"http://www.vondel.humanities.uva.nl/ecartico/persons/943","1637-06-13","1693-10-16","Dominicus van Beselaer"
"http://www.vondel.humanities.uva.nl/ecartico/persons/9461","1645","http://www.vondel.humanities.uva.nl/ecartico/persons/9461#deathdate","Susanna van Fornenbergh"
"http://www.vondel.humanities.uva.nl/ecartico/persons/9512","1649","http://www.vondel.humanities.uva.nl/ecartico/persons/9512#deathdate","Heinrich Muche"
"http://www.vondel.humanities.uva.nl/ecartico/persons/9530","1647","1679","Pieter Alewijnsz. de Vois II"
"http://www.vondel.humanities.uva.nl/ecartico/persons/9539","1641","1730-01-06","Albrecht Herport"
"http://www.vondel.humanities.uva.nl/ecartico/persons/9550","1646-10-04","1723","Jörg Franz Müller"
"http://www.vondel.humanities.uva.nl/ecartico/persons/9576","1623-08-21","http://www.vondel.humanities.uva.nl/ecartico/persons/9576#deathdate","Joannes Serwouters"
"http://www.vondel.humanities.uva.nl/ecartico/persons/9771","1623","1663","Abraham Servaes del Court"
"http://www.vondel.humanities.uva.nl/ecartico/persons/994","1630-02-12","http://www.vondel.humanities.uva.nl/ecartico/persons/994#deathdate","Cornelis Bisschop"
"http://www.vondel.humanities.uva.nl/ecartico/persons/9971","1651","1688","Esther Barbara Bloemart"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40162","1629-04-23","1692-01-19","Johannes Commelin"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40307","1630","http://www.vondel.humanities.uva.nl/ecartico/persons/40307#deathdate","Pieter IJsbrants la Burgh"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40351","1638","1729","Johanna van Aelst"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40354","1642","1681","Matthijs Brouwerius"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40355","1651","1716","Reinier Dibbets"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40363","1628","http://www.vondel.humanities.uva.nl/ecartico/persons/40363#deathdate","Catharina van Beyerlant"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40366","1627","1672","Willem van Beyerlant"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40368","1642","http://www.vondel.humanities.uva.nl/ecartico/persons/40368#deathdate","Jan Potgieter"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40468","1635","1699","Olfert de Vry"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40479","1646-04-01","1712-05-13","Hendrick van Blarenberghe"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40488","1633-08-04","http://www.vondel.humanities.uva.nl/ecartico/persons/40488#deathdate","Karel Verlove"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4058","1636-07-21","1725-06-03","Gerhard (van) Jansen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40833","1648","1692-04-14","Meynerdt Jansz Mul"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40896","1640","1692","Isaac Haringhuysen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40917","1641-07-30","1673-08-17","Reinier de Graaf"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41010","1642","http://www.vondel.humanities.uva.nl/ecartico/persons/41010#deathdate","Isaac van Wesbusch"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41226","1628-08-14","1681-06-11","Jasper Doll"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4126","1638","http://www.vondel.humanities.uva.nl/ecartico/persons/4126#deathdate","Arnold de Jode"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41268","1629","1711","Cornelis Adriaensz. van Musschenbroek"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4129","1630","http://www.vondel.humanities.uva.nl/ecartico/persons/4129#deathdate","Hans de Jode"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41427","1634","1719-12-02","Paschier Quesnel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41507","1623-10-09","1688-01-28","Ferdinand Verbiest S.J."
"http://www.vondel.humanities.uva.nl/ecartico/persons/41514","1638-03-15","1661-02-05","Shunzhi"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41580","1623","1673-03-18","Lucas van Neck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41583","1641","1695","Isaäc van Thije"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41584","1642-09-26","http://www.vondel.humanities.uva.nl/ecartico/persons/41584#deathdate","Elisabeth Lestevenon"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41586","1639-01-04","http://www.vondel.humanities.uva.nl/ecartico/persons/41586#deathdate","Willem Sautijn"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41587","1644-08-18","http://www.vondel.humanities.uva.nl/ecartico/persons/41587#deathdate","Theodora van Bambeeck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41650","1626-12-16","1683-08-06","Christiaan Hartsoeker"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41653","1632-10-24","1723-08-26","Antoni van Leeuwenhoek"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41654","1629-12-13","1666-07-11","Barbara de Mey"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41892","1637-07-09","1672","Cornelis Gerardsz. Zutterman"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41893","1640","http://www.vondel.humanities.uva.nl/ecartico/persons/41893#deathdate","Ahasuerus Fromanteel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41925","1625-11-16","1683-11-12","Jacob Boerhaave"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4194","1631","http://www.vondel.humanities.uva.nl/ecartico/persons/4194#deathdate","Adriaen Cornelisz. van der Kabel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/42026","1623","http://www.vondel.humanities.uva.nl/ecartico/persons/42026#deathdate","Cornelis de Keyser"
"http://www.vondel.humanities.uva.nl/ecartico/persons/42037","1634","http://www.vondel.humanities.uva.nl/ecartico/persons/42037#deathdate","Hendrik de Keyser"
"http://www.vondel.humanities.uva.nl/ecartico/persons/42173","1636-08-02","1712-08-02","Menso Alting"
"http://www.vondel.humanities.uva.nl/ecartico/persons/42215","1626-12-18","1689-05-20","Christina I van Zweden"
"http://www.vondel.humanities.uva.nl/ecartico/persons/42254","1624-04-09","1679-02-24","Hendrik Ruse van Rysensteen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/42258","1635-06-05","1712-03-17","Jean-Baptiste Forest"
"http://www.vondel.humanities.uva.nl/ecartico/persons/42516","1622","1660","Karel X Gustaaf van Zweden"
"http://www.vondel.humanities.uva.nl/ecartico/persons/42643","1638-02-13","http://www.vondel.humanities.uva.nl/ecartico/persons/42643#deathdate","Pierre Delaulne"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4267","1628-02-13","1660-04-13","Jeronimus van Kessel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/42800","1640-11-25","1716-02-02","Juan Domingo Méndez de Haro y Fernández de Córdoba"
"http://www.vondel.humanities.uva.nl/ecartico/persons/42831","1630-11-02","1701-10-12","Andries-Eugeen van Valckenisse"
"http://www.vondel.humanities.uva.nl/ecartico/persons/42853","1637-10-20","http://www.vondel.humanities.uva.nl/ecartico/persons/42853#deathdate","Nicolaas van der Veken"
"http://www.vondel.humanities.uva.nl/ecartico/persons/42899","1642-08-14","1723-10-31","Cosimo III de' Medici"
"http://www.vondel.humanities.uva.nl/ecartico/persons/429","1643-07-28","1720-07-18","Louis Abry"
"http://www.vondel.humanities.uva.nl/ecartico/persons/43129","1624","1670","Franz Wulfhagen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/43239","1643","1673-03-10","Pieter Rixtel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4348","1650-08-10","http://www.vondel.humanities.uva.nl/ecartico/persons/4348#deathdate","Leendert Knyff"
"http://www.vondel.humanities.uva.nl/ecartico/persons/43570","1639-09-23","http://www.vondel.humanities.uva.nl/ecartico/persons/43570#deathdate","Cornelis van Beughem"
"http://www.vondel.humanities.uva.nl/ecartico/persons/43572","1645-04-20","1723-04-18","Rebecca Jochems"
"http://www.vondel.humanities.uva.nl/ecartico/persons/43637","1642","http://www.vondel.humanities.uva.nl/ecartico/persons/43637#deathdate","Hendrick van Aken"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4365","1650-11-17","1715-12-28","Joanna Koerten"
"http://www.vondel.humanities.uva.nl/ecartico/persons/44095","1639-04-13","http://www.vondel.humanities.uva.nl/ecartico/persons/44095#deathdate","Joan Leonardsz Blasius"
"http://www.vondel.humanities.uva.nl/ecartico/persons/44186","1627-01-06","http://www.vondel.humanities.uva.nl/ecartico/persons/44186#deathdate","Reinier Rooleeuw"
"http://www.vondel.humanities.uva.nl/ecartico/persons/44193","1643-09-09","1721-05-11","Gerbrandus van Leeuwen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/44194","1642","1692","Catharina van Collen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/44217","1644","1694","Sara Blaupot"
"http://www.vondel.humanities.uva.nl/ecartico/persons/44218","1644","http://www.vondel.humanities.uva.nl/ecartico/persons/44218#deathdate","Herman ten Cate"
"http://www.vondel.humanities.uva.nl/ecartico/persons/44297","1624-10-21","1683-11-13","Hendrik Brouwer"
"http://www.vondel.humanities.uva.nl/ecartico/persons/44298","1630","1678","Sara Heydanus"
"http://www.vondel.humanities.uva.nl/ecartico/persons/44432","1648-05-18","1699-08-18","Pieter Rendorp"
"http://www.vondel.humanities.uva.nl/ecartico/persons/44433","1649-06-10","1698-02-25","Johanna Hulft"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4446","1639","1678","Jacob de Lambre"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4452","1626-03-19","http://www.vondel.humanities.uva.nl/ecartico/persons/4452#deathdate","Joseph Lamorlet"
"http://www.vondel.humanities.uva.nl/ecartico/persons/44597","1636","1708","Regina Christina Eimmart"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4476","1635-02-15","1695-03-15","Rutger van Langevelt"
"http://www.vondel.humanities.uva.nl/ecartico/persons/44896","1646-02-22","http://www.vondel.humanities.uva.nl/ecartico/persons/44896#deathdate","Cornelis de Wael"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4527","1624-01-11","1680-12-20","Bastiaen Govertsz van der Leeuw"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4528","1645-11-11","1688-07-03","Govert van der Leeuw"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4549","1637","1704","Balthasar van Lemens I"
"http://www.vondel.humanities.uva.nl/ecartico/persons/45907","1628-12-02","1702-03-18","Johannes Rothe"
"http://www.vondel.humanities.uva.nl/ecartico/persons/45960","1629-08-24","1681-12","Jan Voet"
"http://www.vondel.humanities.uva.nl/ecartico/persons/45961","1636","1704-03-30","Sophia Bentinck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/45996","1649","http://www.vondel.humanities.uva.nl/ecartico/persons/45996#deathdate","Sara Hovius"
"http://www.vondel.humanities.uva.nl/ecartico/persons/46187","1634-02-09","1717-11-17","Nicolaes Colvius"
"http://www.vondel.humanities.uva.nl/ecartico/persons/46200","1632","1686","Jacobus Rolandus"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3446","1642-01-02","1705-01-10","Jan Haensbergen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3452","1651-04-06","http://www.vondel.humanities.uva.nl/ecartico/persons/3452#deathdate","Cornelis Jorisz van der Hagen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3470","1635-04-25","1694-02-26","Gilles Hallet"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3489","1638-01-26","1710","Melchior Hamers II"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3611","1633","http://www.vondel.humanities.uva.nl/ecartico/persons/3611#deathdate","Dirck Helmbreker"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3615","1650-02-14","http://www.vondel.humanities.uva.nl/ecartico/persons/3615#deathdate","Jan van Helmont"
"http://www.vondel.humanities.uva.nl/ecartico/persons/36797","1641-01-07","1691-08-18","Margareta Rovers"
"http://www.vondel.humanities.uva.nl/ecartico/persons/36823","1642","1702-09-21","Hendrik Kluppel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/36887","1647-01-05","1707-07-19","Johannes Nicolaus Colerus"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37737","1641","1694","Lourens de Rasière"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37738","1647","1724","Aletta van Hontum"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37800","1633","1712-08-17","Albertus Woodward"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37936","1650","1702-03","Nicholas Misztótfalusi Kis"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37985","1622-08-11","1691-09-06","Grietge Hendriksdr. Laurentius"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37993","1632","http://www.vondel.humanities.uva.nl/ecartico/persons/37993#deathdate","Adriaan Koerbagh"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37994","1634","http://www.vondel.humanities.uva.nl/ecartico/persons/37994#deathdate","Johannes Koerbagh"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37998","1644","http://www.vondel.humanities.uva.nl/ecartico/persons/37998#deathdate","Anna de Jonge"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38016","1630-05-29","http://www.vondel.humanities.uva.nl/ecartico/persons/38016#deathdate","Gregorio Leti"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38026","1624","1700","Etienne Morin"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38034","1647","1703","Charles le Cène"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38087","1621-08-27","1679-01-28","Helena de Haze"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38096","1646-07-24","1696-07-08","Balthasar Moretus III"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38103","1627","1691","Anna Goos"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38130","1624-12-27","1703-05-15","Nicolaas Blanckaert"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38131","1628","1674","Maria Eversdijck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38132","1634","1696","Albertine Agnes van Oranje-Nassau"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38134","1650-10-24","http://www.vondel.humanities.uva.nl/ecartico/persons/38134#deathdate","Steven Blankaart"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38135","1644","http://www.vondel.humanities.uva.nl/ecartico/persons/38135#deathdate","Isabella Carpentier"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38204","1628-10-07","1692-04-26","Joachim Oudaen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3834","1630","1662-08-04","Antoon de Hooghe"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38502","1621-07-13","1679-08-06","Jacob Jacobsz. Hinlopen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38512","1626-05-10","1666-09-04","Jan Jacobsz. Hinlopen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38514","1638","1719-05-23","Lucia Wijbrants"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38516","1647-08-25","1693-09-27","Albert Geelvinck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38517","1642-03-01","1713-10-13","Jacob Henricksz. Bicker"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38544","1641-02-09","http://www.vondel.humanities.uva.nl/ecartico/persons/38544#deathdate","Jean Tronchin du Breuil"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38593","1641","http://www.vondel.humanities.uva.nl/ecartico/persons/38593#deathdate","César Caze sr. d'Armonville"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38786","1630","1690","John Starkey"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38796","1625","1657","Semuel ben Israel Soeiro"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38817","1641-05-21","http://www.vondel.humanities.uva.nl/ecartico/persons/38817#deathdate","Catharina Loefs"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39050","1625","http://www.vondel.humanities.uva.nl/ecartico/persons/39050#deathdate","Duijfje Thijsdr. Spanceerder"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39138","1629","1670","Barbara Johanna van Hove"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3916","1637","http://www.vondel.humanities.uva.nl/ecartico/persons/3916#deathdate","Otto Hoynck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39186","1628-07-08","1693-10-14","Philips Kilian"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39221","1630-05-06","1696-01-11","Bartholomäus Kilian"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39222","1623","1693","François de Poilly"
